latitude,longitude,gold_present,dist_to_faults_m,inv_dist_faults,fault_density,dist_to_dykes_m,inv_dist_dykes,dyke_density,structural_corridor,dist_to_etendeka_dykes_m,inv_dist_etendeka_dykes,dist_to_deposits_m,inv_dist_deposits,deposit_density,elevation_m,elevation_code,Au_ppb,As_ppm,Cu_ppm,Ag_ppm,log_Au_ppb,log_As_ppm,log_Cu_ppm,log_Ag_ppm,Au_ppb_anomaly,As_ppm_anomaly,slope_deg,aspect_deg
-21.50331483,12.70866047,0,104936.785,9.53E-06,0,127627.6705,7.84E-06,0,7.47E-11,106532.7879,9.39E-06,235739.7155,4.24E-06,0,600,12,2.886206152,0.791152863,6.493364586,0.8311664093,0.4751197858,-0.0500477933,0.8191070911,-0.03097269905,-0.1936100878,-0.1332036107,12.9921303,112.5321522
-21.50331483,12.75866047,0,99974.84014,1.00E-05,0,122263.2097,8.18E-06,0,8.18E-11,101385.4858,9.86E-06,231386.709,4.32E-06,0,600,12,2.094911831,0.5522148468,14.75805973,0.6763549801,0.3414170795,-0.1856093193,1.1719621,-0.1099396567,-0.2183762665,-0.1418489804,13.06788834,262.1391091
-21.50331483,12.80866047,0,95077.93374,1.05E-05,0,116916.0709,8.55E-06,0,9.00E-11,96282.93483,1.04E-05,227085.9082,4.40E-06,0,600,12,5.947916007,0.3295134973,32.25645886,1.264311051,0.7816057511,-0.367023184,1.509960986,0.1349133971,-0.09778372892,-0.1499068672,6.27368567,348.3681876
-21.50331483,12.85866047,0,90256.65242,1.11E-05,0,111588.2416,8.96E-06,0,9.93E-11,91232.64414,1.10E-05,222840.336,4.49E-06,0,600,12,2.355209622,0.8149133791,6.351380998,0.6067466605,0.3900885775,-0.03862002154,0.8096526907,-0.1507362349,-0.2102293843,-0.1323438963,6.443823468,219.2814739
-21.50331483,12.90866047,0,85523.78692,1.17E-05,0,106280.637,9.41E-06,0,1.10E-10,86243.79498,1.16E-05,218653.2093,4.57E-06,0,600,12,0.823889564,0.4586794356,1.735265613,1.00589719,-0.03437993851,-0.2528373142,0.2636989274,0.04371475454,-0.2581571216,-0.1452333234,6.969234911,49.36448543
-21.50331483,12.95866047,0,80894.85739,1.24E-05,0,100999.0939,9.90E-06,0,1.22E-10,81327.6951,1.23E-05,213423.8427,4.69E-06,0,600,12,14.45034509,1.126270228,19.28795916,2.612572858,1.162873294,0.08858618443,1.287532096,0.4333814119,0.1683279732,-0.1210782337,15.04894793,165.9340223
-21.50331483,13.00866047,0,76388.76079,1.31E-05,0,95747.92488,1.04E-05,0,1.37E-10,76498.37128,1.31E-05,208067.4603,4.81E-06,0,600,12,4.202270101,0.4294968475,34.08672277,0.7709246801,0.6336976724,-0.2761366212,1.53385747,-0.06001940232,-0.152419504,-0.1462892218,10.29071134,309.8185732
-21.50331483,13.05866047,0,72028.55404,1.39E-05,0,90532.41558,1.10E-05,0,1.53E-10,71773.34202,1.39E-05,202721.4948,4.93E-06,0,600,12,2.108319719,1.388218421,38.77611949,0.8204890391,0.3440619505,0.172666676,1.589682908,-0.03598137857,-0.2179566222,-0.1116002988,9.26867086,345.4323478
-21.50331483,13.10866047,0,67608.484,1.48E-05,0,85343.95679,1.17E-05,0,1.73E-10,67160.69511,1.49E-05,197386.7925,5.07E-06,0,600,12,3.204764255,4.661810357,2.164044131,1.076210723,0.5191404846,0.6777720953,0.3548848879,0.07048513434,-0.183639756,0.006846371873,9.962190987,108.02967
-21.50331483,13.15866047,0,63235.78715,1.58E-05,0,80199.75808,1.25E-05,0,1.97E-10,62698.11243,1.59E-05,192064.2919,5.21E-06,0,600,12,4.366850151,1.107893557,17.23194361,0.7881254072,0.6500013835,0.08202866473,1.238847267,-0.05152570562,-0.1472684258,-0.1217431472,17.86250589,319.6920965
-21.50331483,13.20866047,0,59061.21776,1.69E-05,0,75113.35722,1.33E-05,0,2.25E-10,58422.19301,1.71E-05,186755.0364,5.35E-06,0,600,12,0.6512533123,0.1244762267,7.221994749,0.3993953264,-0.1242136001,-0.6488296465,0.8646294131,-0.3015555263,-0.2635603453,-0.1573256239,17.81251595,139.7412515
-21.50331483,13.25866047,0,55129.80239,1.81E-05,0,70097.3371,1.43E-05,0,2.59E-10,54376.98935,1.84E-05,181460.1886,5.51E-06,0,600,12,3.182586631,1.162653401,38.3172478,0.9530981858,0.5162161964,0.101284153,1.584526249,0.02246886462,-0.1843338782,-0.1197618003,9.814505987,311.5068449
-21.50331483,13.30866047,0,51497.25991,1.94E-05,0,65167.95151,1.53E-05,0,2.98E-10,49850.043,2.01E-05,176181.0473,5.68E-06,0,600,12,1.733039325,2.015782674,10.03245632,0.6722877713,0.2631717821,0.3254710564,1.00571474,-0.1122208419,-0.2297022662,-0.08889346856,19.91812023,136.2866017
-21.50331483,13.35866047,0,48231.16675,2.07E-05,0,60346.43435,1.66E-05,0,3.44E-10,44919.26377,2.23E-05,170919.0681,5.85E-06,0,600,12,4.514527393,0.5781372887,16.42835432,1.746356984,0.6641272284,-0.1686823745,1.218229614,0.2663156734,-0.142646377,-0.1409110422,12.62779098,172.9515949
-21.50331483,13.40866047,0,45410.66079,2.20E-05,0,55660.82442,1.80E-05,0,3.96E-10,40150.45117,2.49E-05,165675.8861,6.04E-06,0,600,12,1.296695894,0.2394483254,5.716086488,0.6681866187,0.1451018565,-0.4692263295,0.764630856,-0.1145332622,-0.2433590802,-0.1531656484,9.650731221,28.14607601
-21.50331483,13.45866047,0,43123.26264,2.32E-05,0,51148.48591,1.96E-05,0,4.53E-10,35608.73768,2.81E-05,160453.3441,6.23E-06,0,600,12,1.484831064,0.2670860184,3.787695427,1.454270522,0.1999829751,-0.4352321566,0.5896922338,0.1915266104,-0.2374707665,-0.1521656482,12.39798576,151.4861564
-21.50331483,13.50866047,0,41457.30874,2.41E-05,0,46859.50113,2.13E-05,0,5.15E-10,31392.84425,3.19E-05,155253.525,6.44E-06,0,600,12,14.33746557,1.041813699,16.04776963,0.6363768421,1.159490961,0.057595249,1.208112545,-0.1328998778,0.1647950342,-0.1241340803,9.437475215,19.99024378
-21.50331483,13.55866047,0,40489.58033,2.47E-05,0,42860.97388,2.33E-05,0,5.76E-10,27638.7233,3.62E-05,150078.7907,6.66E-06,0,600,12,9.308416315,6.543653855,27.84269988,0.7954231977,0.9735165263,0.8224069969,1.446268366,-0.04797165854,0.007394267603,0.07493613425,5.068177173,199.5167251
-21.50331483,13.60866047,0,40270.44553,2.48E-05,0,39241.793,2.55E-05,0,6.33E-10,22977.82463,4.35E-05,144931.8282,6.90E-06,0,600,12,0.10070561,0.0391784989,0.8286876129,0.1942274936,-0.6974404883,-0.8564278519,-0.03213034715,-0.5313167478,-0.2807915606,-0.1604119071,13.04232799,179.6474292
-21.50331483,13.65866047,0,37640.64053,2.66E-05,0,36116.18133,2.77E-05,0,7.36E-10,18360.4833,5.45E-05,139815.7044,7.15E-06,0,600,12,8.643259817,0.3444845289,51.51635777,0.8713066079,0.9416733842,-0.3521433509,1.712787356,-0.0126436567,-0.01342400985,-0.1493651782,14.4691374,213.0805502
-21.50331483,13.70866047,0,32734.97704,3.05E-05,0,33622.07295,2.97E-05,0,9.09E-10,14346.50843,6.97E-05,134733.9326,7.42E-06,0,600,12,2.525500702,0.7481718327,13.10211838,0.5738623498,0.4192121388,-0.07151615429,1.120643623,-0.171428808,-0.2048995605,-0.1347587709,5.083396763,275.3990311
-21.50331483,13.75866047,0,28070.35132,3.56E-05,0,31907.8991,3.13E-05,0,1.12E-09,10476.37133,9.54E-05,129690.5509,7.71E-06,0,600,12,1.339437949,2.115503604,2.219893164,0.2421193608,0.1581929481,0.3454724608,0.3654679852,-0.4658223481,-0.2420213259,-0.08528531814,7.33833095,132.7522535
-21.50331483,13.80866047,0,23788.97907,4.20E-05,0,31102.88187,3.22E-05,0,1.35E-09,5528.659328,0.0001808429671,124690.2177,8.02E-06,0,600,12,0.9946381466,0.3925162795,8.234498833,0.9525184186,0.03927057862,-0.3075794099,0.9208794901,0.02222970455,-0.2528129787,-0.1476272704,6.280590835,26.21555839
-21.50331483,13.85866047,0,20136.81769,4.97E-05,0,31260.75249,3.20E-05,0,1.59E-09,2663.692917,0.0003752777641,119738.3264,8.35E-06,0,600,12,1.058596468,1.577313387,4.367337952,0.5215859908,0.06393220025,0.2246142132,0.6500488079,-0.2064987822,-0.250811191,-0.1047583742,15.31146317,119.6022052
-21.50331483,13.90866047,0,17512.06237,5.71E-05,0,27061.63344,3.70E-05,0,2.11E-09,67.17307378,0.01466854793,114841.1433,8.71E-06,0,50,1,1.397305145,0.2391164476,29.72933542,0.5188931443,0.1753103168,-0.4696511459,1.474643578,-0.2083843281,-0.2402101802,-0.1531776566,5.986715049,302.709366
-21.50331483,13.95866047,0,16415.18292,6.09E-05,0,21755.49115,4.60E-05,0,2.80E-09,2014.897057,0.0004960570762,110005.9753,9.09E-06,0,150,2,0.8991782256,0.7080083559,1.786866348,0.4785659819,-0.000357038819,-0.09258414799,0.2757411389,-0.2376471053,-0.2558007133,-0.136211985,18.60213921,212.2280726
-21.50331483,14.00866047,0,17142.02823,5.83E-05,0,16609.50889,6.02E-05,0,3.51E-09,7327.840234,0.0001364472369,105241.3701,9.50E-06,0,150,2,0.7135552377,0.7962986831,5.09582518,0.4630505361,-0.08961295455,-0.04754724169,0.7156545302,-0.2494526237,-0.2616104001,-0.1330174222,11.39494295,92.43806608
-21.50331483,14.05866047,0,19489.61348,5.13E-05,0,11632.42777,8.60E-05,0,4.41E-09,12231.26732,8.18E-05,100557.3587,9.94E-06,0,250,3,0.9763166759,0.2720119664,3.362548054,0.4238848259,0.03194006905,-0.4294430901,0.5393958093,-0.2807641805,-0.2533864098,-0.1519874151,11.50059879,334.5242245
-21.50331483,14.10866047,0,22027.78982,4.54E-05,0,7262.749876,0.0001376699387,0,6.25E-09,7915.982144,0.000126310756,95965.74276,1.04E-05,0,250,3,4.067657203,0.8079281917,23.51016233,0.353676045,0.6198919903,-0.0419484986,1.373098973,-0.3432541517,-0.1566326609,-0.1325966377,11.01085821,61.7101351
-21.50331483,14.15866047,0,20901.93232,4.78E-05,0,5178.494461,0.0001930690355,0,9.24E-09,6109.553703,0.0001636512906,91480.43605,1.09E-05,0,350,4,3.518090509,3.166693143,26.69609356,0.8941176241,0.5584794268,0.514108341,1.428071485,-0.002562226797,-0.1738331723,-0.04725067496,6.643286035,122.6983449
-21.50331483,14.20866047,0,19795.36394,5.05E-05,0,6458.310975,0.0001548152742,0,7.82E-09,6548.86699,0.0001526748561,87117.86026,1.15E-05,0,350,4,5.338145546,2.744883693,5.142491079,0.9058794829,0.7354508268,0.4540645159,0.7195377001,0.002545949837,-0.1168685168,-0.06251278644,5.50111529,2.439720787
-21.50331483,14.25866047,0,16315.74192,6.13E-05,0,5069.758993,0.000197209136,0,1.21E-08,6597.024405,0.0001515605185,82897.39425,1.21E-05,0,350,4,3.21707674,2.50243958,13.71090723,0.8357626481,0.5207555189,0.4153806554,1.140222208,-0.02883429409,-0.183254396,-0.07128501541,4.167164016,2.957654222
-21.50331483,14.30866047,0,14218.13755,7.03E-05,0,8443.94054,0.000118414096,0,8.33E-09,9018.445381,0.0001108715622,78332.58578,1.28E-05,0,450,5,0.8018626753,0.363153445,23.55466941,0.2878344626,-0.04485958652,-0.3342751013,1.373916883,-0.4113536025,-0.2588465261,-0.1486896905,3.212365208,175.0455445
-21.50331483,14.35866047,0,14131.96506,7.08E-05,0,13360.49428,7.48E-05,0,5.30E-09,8368.575379,0.0001194803744,73743.05532,1.36E-05,0,450,5,4.674937142,1.293496979,28.92873461,0.9727439157,0.6789676588,0.1441060314,1.462828105,0.03049606,-0.1376258222,-0.1150275554,12.75626072,124.9821197
-21.50331483,14.40866047,0,16089.57542,6.21E-05,0,11902.25232,8.40E-05,0,5.22E-09,4737.262726,0.000211047816,69294.20914,1.44E-05,0,450,5,1.026605837,0.2814795363,23.61003741,0.1274870909,0.05177199713,-0.418528754,1.374932239,-0.6430432429,-0.2518124438,-0.151644855,9.6045739,320.6242886
-21.50331483,14.45866047,0,19484.3896,5.13E-05,0,6486.68511,0.0001541381838,0,7.91E-09,3517.494602,0.0002842124582,65014.93392,1.54E-05,0,550,6,5.84099141,1.227405524,21.56125129,2.613293904,0.7738589244,0.1230036208,1.335683541,0.4334968391,-0.1011302886,-0.117418908,9.535287934,354.2683998
-21.50331483,14.50866047,0,18460.84018,5.42E-05,0,2023.74829,0.0004938885514,0.06366197724,2.68E-08,253.6910941,0.003926324961,60940.96197,1.64E-05,0,550,6,1.789900688,0.800291404,2.985744858,0.9291861732,0.276438983,-0.04561689648,0.489360014,0.01249394297,-0.2279226013,-0.1328729556,7.639847826,162.7427872
-21.50331483,14.55866047,0,13251.70684,7.55E-05,0,5149.825676,0.0001941436311,0,1.46E-08,879.3341488,0.001135932306,57116.24163,1.75E-05,0,650,7,1.780686522,0.4468477991,2.439606252,0.4277542101,0.2743164122,-0.2621335314,0.4047663876,-0.2775682935,-0.2282109892,-0.1456614213,6.900817357,67.4412324
-21.50331483,14.60866047,0,8087.590283,0.0001236309375,0.003183098862,1940.891647,0.0005149617907,0.07639437268,6.37E-08,60.76551316,0.01619026458,51710.85439,1.93E-05,0,650,7,5.413824675,2.089888887,9.887857566,2.757866772,0.7414529526,0.3404220796,0.9994723404,0.456041979,-0.1144998875,-0.0862121221,8.73322343,197.5459889
-21.50331483,14.65866047,0,2956.872468,0.0003380808371,0.003183098862,4220.489145,0.0002368832338,0.05092958179,8.01E-08,653.7096303,0.00152739467,46195.55754,2.16E-05,0,650,7,20.87287989,2.830745394,17.33013855,1.132801643,1.32165807,0.4669780911,1.241300839,0.09089320465,0.369342489,-0.05940609726,10.58158761,168.4354132
-21.50331483,14.70866047,0,2201.215437,0.0004540881801,0.003183098862,9428.074538,0.000106054947,0,4.82E-08,3012.628782,0.0003318258725,40689.69909,2.46E-05,0,750,8,11.35210919,1.451439197,88.45705488,0.4683551908,1.05888548,0.1907347597,1.947223165,-0.2453801693,0.07135841047,-0.1093128144,9.930498928,356.8788457
-21.50331483,14.75866047,0,7218.597746,0.0001385118721,0.003183098862,14877.95486,6.72E-05,0,9.31E-09,148.1483896,0.006704732131,35197.70855,2.84E-05,0,750,8,4.065742459,2.184822629,66.20300975,0.3322907487,0.6196924169,0.3588524914,1.821533243,-0.3642240586,-0.1566925891,-0.08277718398,6.166639797,271.3619663
-21.50331483,14.80866047,0,10728.25195,9.32E-05,0,18019.78632,5.55E-05,0,5.17E-09,5462.494116,0.0001830330515,29727.27304,3.36E-05,0,750,8,20.96466627,9.263677016,52.55737319,0.704313862,1.323554583,0.971446425,1.721459191,-0.09457444637,0.372215248,0.1733533145,9.275229111,182.5669475
-21.50331483,14.85866047,0,13719.59569,7.29E-05,0,17434.35514,5.74E-05,0,4.18E-09,10966.34988,9.12E-05,24292.9586,4.12E-05,0,750,8,0.4909531309,0.09569679521,7.71279499,0.6367754529,-0.2284469621,-0.7084162864,0.8928064284,-0.1326648519,-0.2685774709,-0.1583669351,6.708496328,221.7215817
-21.50331483,14.90866047,0,11747.74738,8.51E-05,0,18568.94664,5.39E-05,0,4.58E-09,8485.804871,0.0001178299743,18925.90587,5.28E-05,0.0007957747155,850,9,1.298836244,1.54211004,3.73408621,0.6318297033,0.1457668765,0.2154022563,0.5836618738,-0.1355899675,-0.2432920909,-0.1060321186,19.17022618,92.35306394
-21.50331483,14.95866047,0,6425.826353,0.0001555977935,0.006366197724,21148.51814,4.73E-05,0,7.36E-09,4832.431665,0.0002068923426,13705.36349,7.30E-05,0.0007957747155,850,9,2.407441441,0.3173587005,15.56611334,1.375253406,0.3992307993,-0.3794905285,1.194961264,0.1688666258,-0.2085946164,-0.1503466579,14.64266623,222.861701
-21.50331483,15.00866047,0,2476.299594,0.0004036653469,0.01273239545,19725.99166,5.07E-05,0,2.05E-08,1096.154797,0.0009114484141,8893.203221,0.0001124327807,0.0007957747155,750,8,3.969516456,1.841847728,4.25001208,1.520660438,0.609542809,0.2882151712,0.638490463,0.2096920306,-0.1597043009,-0.09518686606,17.57109292,201.4015173
-21.50331483,15.05866047,0,23.03189243,0.04161137135,0.01909859317,14581.07252,6.86E-05,0,2.85E-06,1491.176881,0.0006701618372,5652.091542,0.0001768943582,0.0007957747155,850,9,33.4432946,15.83703277,15.79949369,3.260935747,1.525605717,1.202407466,1.201383295,0.5264602099,0.762775286,0.4111936192,6.95990146,130.5386474
-21.50331483,15.10866047,0,234.2895918,0.00425008175,0.02546479089,9855.464022,0.0001014562624,0,4.31E-07,1918.005356,0.0005211032878,6812.357453,0.0001467705176,0.0007957747155,850,9,110.6323089,34.9698285,233.751993,1.54531993,2.044274356,1.544933642,2.368941076,0.2162503584,3.178661356,1.103465594,8.118580633,272.7098303
-21.50331483,15.15866047,0,709.2611685,0.001407932806,0.03501408748,4987.404294,0.0002004649064,0.01273239545,2.82E-07,2112.410768,0.0004731687825,11066.85544,9.04E-05,0.0007957747155,950,10,19.43980092,20.66200606,37.48862084,1.16562555,1.290920135,1.317269313,1.575056391,0.1023052338,0.3244895324,0.5857731129,13.27495802,293.8577526
-21.50331483,15.20866047,0,1271.207457,0.0007860353238,0.03819718634,3683.147928,0.0002714331833,0.01273239545,2.13E-07,475.4195123,0.002098990436,16129.08443,6.20E-05,0.001591549431,950,10,17.16612336,26.179918,48.81822567,0.731249551,1.237194839,1.419624006,1.689470696,-0.08026857627,0.2533272563,0.7854248444,4.42017391,178.7971744
-21.50331483,15.25866047,0,1046.468528,0.0009546826213,0.03819718634,7991.367576,0.0001251193705,0,1.19E-07,843.236869,0.001184501692,18370.61068,5.44E-05,0.0007957747155,1050,11,2.907993394,0.2756744298,1.586764114,1.018622058,0.4782768782,-0.4251883641,0.2270543528,0.04868337899,-0.1929281838,-0.1518548981,9.554630925,165.7188703
-21.50331483,15.30866047,0,1744.927716,0.0005727613984,0.03819718634,6857.047949,0.000145814087,0,8.35E-08,10.41132475,0.08763224449,19913.37068,5.02E-05,0.0007957747155,1150,12,6.054948785,0.1864798026,11.40428008,0.4481041327,0.7892244435,-0.5429059912,1.060859446,-0.2611369233,-0.09443378334,-0.1550821808,19.37717566,202.4552275
-21.50331483,15.35866047,0,525.3294273,0.001899950769,0.01273239545,5272.734433,0.0001896189527,0,3.60E-07,178.690719,0.005565117696,22742.25861,4.40E-05,0,1150,12,11.96016657,2.197205707,15.21096992,1.426999831,1.081353306,0.3611998865,1.185002703,0.1838389889,0.09038958194,-0.08232913353,15.92920462,213.9845606
-21.50331483,15.40866047,0,1516.675564,0.0006589023528,0.01909859317,5539.341059,0.0001804943034,0,1.19E-07,124.1007675,0.007993556077,26447.74701,3.78E-05,0,1150,12,25.89807739,2.903806339,80.98203553,0.8351114182,1.414941232,0.4776719295,1.908924643,-0.02913664003,0.5266227024,-0.05676257115,8.586131816,181.4077339
-21.50331483,15.45866047,0,1756.667116,0.0005689359439,0.01909859317,7306.76123,0.0001368408146,0,7.79E-08,1026.945393,0.0009728143212,25481.32827,3.92E-05,0,1050,11,2.203606299,0.4264694099,21.13175821,0.7971261914,0.3624082574,-0.2786268581,1.32698596,-0.047146464,-0.2149743129,-0.146398762,10.77734495,168.7608605
-21.50331483,15.50866047,0,2541.346638,0.0003933373935,0.01273239545,11734.48848,8.52E-05,0,3.35E-08,2736.426913,0.0003653065567,19971.55366,5.01E-05,0.0007957747155,1150,12,6.473860536,11.96619853,34.42864886,0.3507636173,0.8178204863,1.081570467,1.538179584,-0.3460511446,-0.08132255147,0.2711372416,8.297373641,191.0632637
-21.50331483,15.55866047,0,8051.266059,0.0001241886436,0.003183098862,16840.80403,5.94E-05,0,7.37E-09,6012.801935,0.0001662841595,14492.50914,6.90E-05,0.0007957747155,1150,12,16.78065728,74.5599281,30.23664395,0.9998690141,1.227389353,1.873087567,1.481967534,0.04134096711,0.2412628175,2.535933532,17.43429202,313.4111913
-21.50331483,15.60866047,0,12219.01088,8.18E-05,0,22161.50132,4.51E-05,0,3.69E-09,11243.86686,8.89E-05,9099.872898,0.0001098795699,0.0007957747155,1250,13,4.952793865,0.5749714907,45.87294071,0.4552279609,0.703531581,-0.1707145704,1.662502285,-0.2555286712,-0.128929375,-0.1410255886,10.47914841,348.873633
-21.50331483,15.65866047,0,15401.24142,6.49E-05,0,27572.75106,3.63E-05,0,2.35E-09,16682.33487,5.99E-05,4145.78729,0.0002411505414,0.002387324146,1250,13,1.809823309,0.6786008078,4.741558673,0.3778901925,0.2809931894,-0.10868515,0.6849851993,-0.3206718822,-0.2272990569,-0.137276023,15.46275152,210.6128184
-21.50331483,15.70866047,0,17685.32352,5.65E-05,0,33030.07813,3.03E-05,0,1.71E-09,17912.85655,5.58E-05,3629.382559,0.0002754530642,0.004774648293,1150,12,57.82414752,21.19788327,40.30793211,1.70251813,1.762859651,1.328336442,1.606466626,0.2558796416,1.525854896,0.6051624787,19.03706987,197.5896817
-21.50331483,15.75866047,0,19542.21982,5.12E-05,0,32940.75263,3.04E-05,0,1.55E-09,14725.30631,6.79E-05,5606.512209,0.000178332202,0.005570423008,1150,12,24.31785735,10.29600641,133.1430622,0.5492047419,1.387707552,1.016866538,2.124644605,-0.1876183167,0.4771644781,0.2107055507,9.241590846,273.9564804
-21.50331483,15.80866047,0,22202.71511,4.50E-05,0,27645.32223,3.62E-05,0,1.63E-09,9192.831067,0.0001087685855,4565.0673,0.0002190068464,0.005570423008,1450,15,32.60643263,2.481389387,41.26877176,0.7817348972,1.514633177,0.4118535202,1.616672627,-0.05466197041,0.7365829165,-0.07204666356,6.720064844,285.5283025
-21.50331483,15.85866047,0,24818.6671,4.03E-05,0,22473.08388,4.45E-05,0,1.79E-09,3713.036507,0.0002692488343,2771.518025,0.0003606829571,0.005570423008,1250,13,3.210067827,3.309756866,33.47691694,0.5012966404,0.5198368931,0.5327234126,1.526040816,-0.2209112227,-0.1834737631,-0.04207427484,8.281688142,167.099127
-21.50331483,15.90866047,0,25896.67563,3.86E-05,0,17533.40117,5.70E-05,0,2.20E-09,1468.808568,0.0006803607095,2705.975675,0.0003694159534,0.004774648293,1250,13,84.24675772,62.20812827,42.62607794,2.7639285,1.926068393,1.794544705,1.630693028,0.4569621713,2.352838068,2.089014797,8.065674424,270.4483002
-21.50331483,15.95866047,0,23519.38588,4.25E-05,0,13074.34065,7.65E-05,0,3.25E-09,3510.063098,0.0002848140213,7962.758805,0.0001255688456,0.003978873577,1250,13,3.830243595,0.7101207625,14.42329231,0.5509147762,0.5944194686,-0.09145023719,1.162065079,-0.1864758696,-0.1640633067,-0.1361355529,13.58784968,78.61418847
-21.50331483,16.00866047,0,19464.79899,5.14E-05,0,9462.710807,0.0001056667961,0,5.43E-09,8319.253778,0.0001201886417,13457.10783,7.43E-05,0.002387324146,1250,13,2.834168092,2.907514549,26.13859618,0.6178899105,0.46748499,0.478207737,1.418940596,-0.1439421504,-0.1952387914,-0.05662839892,2.581826418,140.2603773
-21.50331483,16.05866047,0,16315.64548,6.13E-05,0,7415.868954,0.0001348277833,0,8.26E-09,12547.45601,7.97E-05,18983.8609,5.27E-05,0.001591549431,1250,13,1.807958382,0.1281055046,25.99690581,0.4023920833,0.2805688974,-0.6418642342,1.416589018,-0.2989572128,-0.2273574259,-0.1571943076,14.51482761,262.377143
-21.50331483,16.10866047,0,14667.21428,6.82E-05,0,9032.120245,0.0001107037184,0,7.55E-09,17292.83781,5.78E-05,24521.11739,4.08E-05,0,1250,13,8.066254754,0.4445067049,17.70555923,0.6828141232,0.912022924,-0.2639967681,1.250555618,-0.1063413476,-0.03148329596,-0.1457461279,18.14037406,288.0910112
-21.50331483,16.15866047,0,15021.95268,6.66E-05,0,13029.51572,7.67E-05,0,5.11E-09,22377.56798,4.47E-05,28471.78179,3.51E-05,0,1350,14,2.436660234,0.9514798647,3.456287103,0.8977031714,0.4042623008,0.02180096058,0.5509968148,-0.0009986472942,-0.2076801174,-0.1274025823,5.438702396,222.246433
-21.50331483,16.20866047,0,15949.71828,6.27E-05,0,17453.92259,5.73E-05,0,3.59E-09,27618.50559,3.62E-05,30129.64927,3.32E-05,0,1350,14,4.619768769,2.130549852,6.909070342,1.193780197,0.6739207222,0.3484119339,0.8456604186,0.1118604995,-0.1393524993,-0.0847409076,6.039375541,147.2856215
-21.50331483,16.25866047,0,11243.42553,8.89E-05,0,21636.75103,4.62E-05,0,4.11E-09,32947.09096,3.04E-05,29209.92507,3.42E-05,0,1350,14,3.373607643,0.8580868688,8.98548267,1.048896609,0.5407807617,-0.01859511207,0.9583480043,0.06028094776,-0.1783552425,-0.1307817724,2.173636556,300.7725811
-21.50331483,16.30866047,0,7748.594866,0.0001290390036,0.003183098862,26329.89891,3.80E-05,0,4.90E-09,38335.66047,2.61E-05,24012.35277,4.16E-05,0,1450,15,3.685256484,3.341701762,18.71429333,2.113033232,0.578095312,0.5367732341,1.274487911,0.3449879355,-0.168601159,-0.04091842935,5.380912085,181.4747899
-21.50331483,16.35866047,0,7434.502475,0.0001344899021,0.01273239545,31304.68269,3.19E-05,0,4.30E-09,43764.59244,2.28E-05,19015.03218,5.26E-05,0.0007957747155,1450,15,1.830970877,0.2842632367,4.890454382,0.9201920889,0.2857757238,-0.4153711634,0.6981400901,0.00868195146,-0.2266371736,-0.1515441338,17.30723971,345.3196877
-21.50331483,16.40866047,0,9181.746382,0.0001088998823,0.003183098862,33386.20899,3.00E-05,0,3.26E-09,49214.96967,2.03E-05,14427.57124,6.93E-05,0.0007957747155,1450,15,32.01538939,31.98884831,54.59623227,2.013026756,1.506713192,1.50635413,1.737957411,0.3249049963,0.7180842592,0.9956063421,4.629177655,328.0112077
-21.50331483,16.45866047,0,12876.15632,7.77E-05,0,35304.54644,2.83E-05,0,2.20E-09,54684.73729,1.83E-05,10786.24936,9.27E-05,0.0007957747155,1550,16,1.449482456,0.9551295129,10.14976224,0.333179663,0.1901866632,0.0233057708,1.010713791,-0.3633319409,-0.2385771183,-0.127270529,10.75887984,48.82322513
-21.50331483,16.50866047,0,7539.35296,0.0001326197865,0.006366197724,37918.09953,2.64E-05,0,3.50E-09,60169.20097,1.66E-05,9280.977232,0.0001077356661,0.0007957747155,1550,16,14.7817232,28.53202279,17.72440744,0.9556212714,1.172653222,1.456852031,1.251015101,0.02350813295,0.1786995494,0.8705298261,3.613410779,143.8098127
-21.50331483,16.55866047,0,1989.932673,0.0005022771555,0.006366197724,40969.61318,2.44E-05,0,1.23E-08,65664.67846,1.52E-05,10841.35146,9.22E-05,0.0007957747155,1550,16,30.36770153,1.545354845,8.140450044,1.774343899,1.483839693,0.2162595744,0.9159509309,0.2728492769,0.6665144058,-0.1059147135,10.83452549,232.5274048
-21.50331483,16.60866047,0,3514.969275,0.0002844165924,0.009549296586,42743.15669,2.34E-05,0,6.65E-09,71168.61844,1.41E-05,14509.93676,6.89E-05,0.0007957747155,1550,16,34.051078,6.273341388,58.13109595,2.175000077,1.533404417,0.8043671821,1.765154964,0.3569814158,0.7817978821,0.06515555915,7.61214549,109.9905911
-21.50331483,16.65866047,0,53.47677431,0.01835644663,0.006366197724,44689.55938,2.24E-05,0,4.11E-07,76679.19864,1.30E-05,19108.81022,5.23E-05,0.0007957747155,1450,15,78.48905768,9.502431301,15.26937605,3.503853571,1.895362081,0.9823812088,1.186656237,0.5567671368,2.172631759,0.1819920363,15.01065831,157.1193603
-21.50331483,16.70866047,0,4718.832851,0.0002118719098,0.003183098862,47211.6616,2.12E-05,0,4.49E-09,82195.08353,1.22E-05,24111.4079,4.15E-05,0,1450,15,5.215218454,3.398469767,29.96260415,0.660926702,0.7255211186,0.5438781252,1.478026598,-0.1186571756,-0.1207159276,-0.0388644222,12.46395212,198.2664074
